Time,Altitude,Speed,Drag,Drag x,Drag y,Drag z,Mass,Pitch,Heading,X Displacement,X Velocity,Y Velocity,Available Thrust Vertical,Available Thrust Horizontal,Thrust Vertical,Thrust Horizontal,Available Thrust,Thrust,Lift
10.98000000023967,228.25404389563482,28.139082738803292,9016.237501121379,-9015.660059328484,21.972723745517246,99.64723110947953,106776.84375,89.87966918945312,254.55404663085938,35.49102995524299,0.3184633176077139,28.13728058104684,1374029.969771159,2885.699164404969,1374026.9697777752,2885.692863903094,1374033.0,1374030.0,211.56262074926377
11.10000000024229,231.65704605705105,28.503233835740485,9241.887543925246,-9241.292472008314,22.486408957114158,102.43623760813296,106723.0078125,89.8780517578125,254.42926025390625,36.360822928341804,0.32344953322506886,28.501398553305375,1374048.13772047,2924.526195902723,1374045.0127275484,2924.5195446629223,1374051.25,1374048.125,206.97817505479838
11.240000000245345,235.68250889866613,28.92872063847865,9597.421407497859,-9596.799176532126,23.343118624129378,106.76299557138206,106660.1875,89.87966918945312,254.28140258789062,37.38956963652163,0.32940919184462764,28.926845098687636,1374069.7196834963,2885.7826460548167,1374066.7196901124,2885.7763455529416,1374072.75,1374069.75,213.05153771486627
11.360000000247965,239.18033535114955,29.293786544701817,9923.005036342412,-9922.357974990087,24.131177117942585,110.71970790427612,106606.3515625,89.87966918945312,254.48452758789062,38.28336313582258,0.3345296026026109,29.29187634945115,1374088.3446424217,2885.821761670626,1374085.3446490376,2885.8154611687505,1374091.375,1374088.375,216.42223646047592
11.480000000250584,242.72199267987162,29.6592237747354,10167.66396674556,-10166.997102648174,24.721972693161714,113.79490087813552,106552.5078125,89.87966918945312,254.114013671875,39.188225248333765,0.3396845021159437,29.657278522461425,1374107.3446005199,2885.8616648491693,1374104.0946076873,2885.854839305471,1374110.375,1374107.125,215.42503142386002
11.600000000253203,246.3075300392229,30.02520049338613,10394.866120918141,-10394.17998586601,25.302734654704366,116.72131276348314,106498.65625,89.87966918945312,253.8555908203125,40.104182834911626,0.3449761735260845,30.02321861672619,1374126.4695583426,2885.9018305486243,1374123.2195655098,2885.895005004926,1374129.5,1374126.25,204.04740323691658
11.74000000025626,250.5462132783141,30.45291089552285,10659.556153509051,-10658.846842979887,26.024565880443017,120.18356660175996,106435.8515625,89.8780517578125,253.44033813476562,41.18681021023076,0.35130572461185533,30.450884491234557,1374149.0124919843,2924.7408979234892,1374145.7624993457,2924.7339806340965,1374152.125,1374148.875,223.41978682022798
11.880000000259315,254.84483418695163,30.881436846630265,10922.384889875999,-10921.652495367225,26.7594879097369,123.6219350973979,106373.0390625,89.87966918945312,253.07403564453125,42.28457296831766,0.3576177091859362,30.87936610888394,1374171.9694579989,2885.9973881603996,1374168.7194651663,2885.9905626167015,1374175.0,1374171.75,224.31818714246867
12.020000000262371,259.2035217299126,31.31078571730213,11188.657921829647,-11187.901937544015,27.50279331293719,127.12168965274927,106310.2265625,89.8780517578125,252.71170043945312,43.39749022081378,0.36397287030422365,31.308670140785182,1374195.1373875095,2924.8390702229476,1374191.8873948709,2924.832152933555,1374198.25,1374195.0,235.07370130738116
12.14000000026499,262.987421058584,31.679401923744468,11441.221042093026,-11440.442583152111,28.192399889278196,130.45161639698642,106256.375,89.87966918945312,252.25291442871094,44.36348496386199,0.3695440831909642,31.677246462038383,1374215.4693620661,2886.0887454375916,1374211.9693697847,2886.0813948520704,1374218.5,1374215.0,224.51508665565152
12.280000000268046,267.4579260859173,32.11026961398392,11661.583993113554,-11660.784784325095,28.817058271639453,133.45043741858447,106193.5703125,89.87966918945312,251.8536376953125,45.50459433996002,0.3759264315941853,32.108068985860356,1374239.2193096888,2886.1386244107707,1374235.844317132,2886.1315363461613,1374242.25,1374238.875,257.01199192468357
12.400000000270666,271.33784966287203,32.48025287868139,11903.23480963849,-11902.41437041427,29.502926793199286,136.6040469971687,106139.7265625,89.88131713867188,251.38616943359375,46.49480701427092,0.3813446192516336,32.47801415333854,1374260.051708268,2846.6555443736283,1374256.5517157768,2846.6482944553773,1374263.0,1374259.5,265.76780654773125
12.540000000273722,275.92059953929856,32.91262110841166,12226.563096917156,-12225.714644362997,30.422423573964494,140.7873348298548,106076.9140625,89.8780517578125,251.03482055664062,47.664242759754416,0.38773188636852945,32.91033716342265,1374284.137185921,2925.028497532471,1374280.6371938486,2925.0210481438944,1374287.25,1374283.75,269.8419560039906
12.680000000276777,280.5639236206189,33.34566541863088,12540.708420543351,-12539.832673813253,31.283645418546975,144.86385119064545,106014.09375,89.88131713867188,250.73812866210938,48.848969999555266,0.3940715046389135,33.34333681353003,1374309.0516031454,2846.757043229142,1374305.551610654,2846.7497933108907,1374312.0,1374308.5,280.0000035011811
12.800000000279397,284.5921966689639,33.71740242697235,12813.509913380261,-12812.610882312165,32.01270060634861,148.3707038131901,105960.2578125,89.8846435546875,359.3456726074219,49.8766425595968,0.3994061826320447,33.71503672137517,1374330.7145173654,2767.0121861225384,1374326.9645249657,2767.004636065949,1374333.5,1374329.75,317.06775298171374
